,Unnamed: 0,achievement_points,active_spec,average_item_level,character_class,equipped_item_level,faction,gender,guild,id,last_login,level,name,race,realm
36,36,25490.0,Beast Mastery,483.0,Hunter,480.0,Horde,Male,Symbiotic,189957753.0,1599114619000.0,120.0,Vdawg,Orc,thrall
37,37,16765.0,Havoc,477.0,Demon Hunter,471.0,Horde,Female,Symbiotic,189959566.0,1599059833000.0,120.0,Charasona,Blood Elf,thrall
38,38,33150.0,Unholy,483.0,Death Knight,481.0,Horde,Male,Symbiotic,189959727.0,1599107028000.0,120.0,Zerkom,Goblin,thrall
39,39,16360.0,Beast Mastery,391.0,Hunter,391.0,Horde,Female,Symbiotic,189959914.0,1598908958000.0,120.0,Fatalkiss,Blood Elf,thrall
40,40,19115.0,Protection,469.0,Warrior,465.0,Horde,Male,Symbiotic,189959947.0,1599109248000.0,120.0,Azugor,Nightborne,thrall
41,41,19115.0,Elemental,413.0,Shaman,413.0,Horde,Male,Symbiotic,189959976.0,1595205222000.0,120.0,Zugör,Orc,thrall
42,42,16340.0,Restoration,396.0,Druid,396.0,Horde,Female,Symbiotic,189962102.0,1592079534000.0,120.0,Störmy,Troll,thrall
43,43,26940.0,Shadow,482.0,Priest,476.0,Horde,Female,Symbiotic,189962139.0,1599112877000.0,120.0,Sphínx,Blood Elf,thrall
44,44,26675.0,Holy,484.0,Paladin,480.0,Horde,Female,Symbiotic,189964212.0,1599114836000.0,120.0,Amique,Blood Elf,thrall
45,45,26880.0,Balance,428.0,Druid,428.0,Horde,Female,Symbiotic,189964245.0,1598839134000.0,120.0,Slínxs,Troll,thrall
46,46,22080.0,Havoc,405.0,Demon Hunter,405.0,Horde,Male,Symbiotic,189964796.0,1589083072000.0,120.0,Seïtus,Blood Elf,thrall
47,47,20585.0,Affliction,411.0,Warlock,409.0,Horde,Female,Symbiotic,189974713.0,1577329956000.0,120.0,Anemonae,Blood Elf,thrall
48,48,23290.0,Restoration,479.0,Druid,474.0,Horde,Female,Symbiotic,189974926.0,1599109004000.0,120.0,Seralas,Tauren,thrall
0,0,20445.0,Beast Mastery,439.0,Hunter,438.0,Horde,Male,Scotch and Soda,138731624.0,1589422859000.0,120.0,Pice,Pandaren,whisperwind
1,1,20830.0,Beast Mastery,438.0,Hunter,438.0,Horde,Female,Explicitly,138773806.0,1598838318000.0,120.0,Minervà,Blood Elf,whisperwind
2,2,20830.0,Outlaw,439.0,Rogue,439.0,Horde,Female,Explicitly,138773824.0,1598838351000.0,120.0,Vixenvondoom,Vulpera,whisperwind
3,3,20830.0,Frost,449.0,Mage,449.0,Horde,Female,Explicitly,138774326.0,1598907816000.0,120.0,Celestis,Nightborne,whisperwind
4,4,12965.0,Assassination,376.0,Rogue,376.0,Horde,Male,Scotch and Soda,139187559.0,1596227178000.0,120.0,Zeetothejay,Zandalari Troll,whisperwind
5,5,11280.0,Protection,459.0,Paladin,453.0,Horde,Male,Explicitly,141029684.0,1599105511000.0,120.0,Karrde,Blood Elf,dentarg
6,6,29045.0,Elemental,351.0,Shaman,338.0,Horde,Female,Scotch and Soda,144585884.0,1598554184000.0,120.0,Lorelei,Pandaren,whisperwind
7,7,8155.0,Blood,411.0,Death Knight,409.0,Horde,Male,Scotch and Soda,144633411.0,1562513388000.0,120.0,Holt,Undead,dentarg
8,8,19940.0,Fury,418.0,Warrior,418.0,Horde,Male,Scotch and Soda,147408244.0,1598578080000.0,120.0,Bashdattass,Orc,dentarg
9,9,19075.0,Beast Mastery,309.0,Hunter,309.0,Horde,Male,Scotch and Soda,147422000.0,1592278109000.0,120.0,Synyster,Undead,dentarg
10,10,21930.0,Feral,425.0,Druid,425.0,Horde,Male,Scotch and Soda,147491510.0,1599103063000.0,120.0,Moosetracks,Tauren,whisperwind
11,11,24000.0,Protection,479.0,Paladin,476.0,Horde,Female,Complexity Limit,176768400.0,1599128999000.0,120.0,Shoxy,Blood Elf,illidan
12,12,22135.0,Windwalker,446.0,Monk,444.0,Horde,Female,Complexity Limit,176952720.0,1579588585000.0,120.0,Binibearxo,Blood Elf,illidan
13,13,20930.0,Fire,358.0,Mage,351.0,Horde,Female,Complexity Limit,177566917.0,1594195625000.0,120.0,Zelance,Troll,illidan
14,14,14975.0,Windwalker,387.0,Monk,380.0,Horde,Female,Complexity Limit,177595330.0,1581479180000.0,120.0,Notxyro,Blood Elf,illidan
15,15,20780.0,Holy,482.0,Paladin,480.0,Horde,Female,Complexity Limit,177868343.0,1596862870000.0,120.0,Maeveysoup,Blood Elf,illidan
16,16,15925.0,Brewmaster,482.0,Monk,481.0,Horde,Male,Complexity Limit,177921705.0,1597951280000.0,120.0,Darkee,Highmountain Tauren,illidan
17,17,3600.0,Restoration,424.0,Shaman,423.0,Horde,Female,Complexity Limit,178360357.0,1574759527000.0,120.0,Roymikz,Orc,illidan
18,18,24000.0,Fire,430.0,Mage,425.0,Horde,Female,Complexity Limit,178394494.0,1599109315000.0,120.0,Wom,Blood Elf,illidan
19,19,15915.0,Frost,385.0,Mage,383.0,Horde,Female,Complexity Limit,178489830.0,1583045967000.0,120.0,Darkeem,Troll,illidan
20,20,21380.0,Arms,481.0,Warrior,477.0,Horde,Female,Complexity Limit,178494391.0,1599004731000.0,120.0,Ericswarrior,Blood Elf,illidan
21,21,23615.0,Shadow,455.0,Priest,450.0,Horde,Female,Complexity Limit,178528747.0,1599142064000.0,120.0,Thdpriest,Nightborne,illidan
22,22,28780.0,Fire,435.0,Mage,430.0,Horde,Female,Complexity Limit,178640616.0,1597219019000.0,120.0,Norimagexo,Troll,illidan
23,23,25875.0,Protection,476.0,Paladin,472.0,Horde,Female,Complexity Limit,178768814.0,1583981941000.0,120.0,Dossoudmg,Blood Elf,illidan
24,24,9175.0,Arms,375.0,Warrior,375.0,Horde,Female,Complexity Limit,178810666.0,1581403453000.0,120.0,Supremexo,Blood Elf,illidan
25,25,9175.0,Demonology,445.0,Warlock,441.0,Horde,Female,Complexity Limit,178828650.0,1582440386000.0,120.0,Supremezz,Troll,illidan
26,26,24675.0,Arcane,391.0,Mage,391.0,Horde,Female,Complexity Limit,178993726.0,1598934612000.0,120.0,Yavy,Nightborne,illidan
27,27,4145.0,Elemental,447.0,Shaman,440.0,Horde,Female,Limit,179108731.0,1571623676000.0,120.0,Classiczilla,Tauren,illidan
28,28,26485.0,Beast Mastery,483.0,Hunter,481.0,Horde,Female,Complexity Limit,179351089.0,1599141844000.0,120.0,Liphunt,Blood Elf,illidan
29,29,26475.0,Elemental,440.0,Shaman,436.0,Horde,Male,Complexity Limit,179359098.0,1599071334000.0,120.0,Lipshaman,Orc,illidan
30,30,13075.0,Havoc,321.0,Demon Hunter,310.0,Horde,Female,Complexity Limit,179756054.0,1599068022000.0,120.0,Syrethdh,Blood Elf,illidan
31,31,4470.0,Arcane,447.0,Mage,447.0,Horde,Male,Complexity Limit,179892921.0,1599123401000.0,120.0,Qbbe,Orc,illidan
32,32,8020.0,Frost,348.0,Mage,348.0,Horde,Male,Complexity Limit,180002580.0,1587957449000.0,120.0,Solidium,Undead,illidan
33,33,22500.0,Assassination,452.0,Rogue,450.0,Horde,Female,Complexity Limit,180015544.0,1583467740000.0,120.0,Willr,Blood Elf,illidan
34,34,15180.0,Beast Mastery,478.0,Hunter,475.0,Horde,Female,Complexity Limit,180043312.0,1598671854000.0,120.0,Xyroh,Troll,illidan
35,35,11165.0,Protection,361.0,Paladin,360.0,Horde,Male,Complexity Limit,180089728.0,1596164159000.0,120.0,Sportacus,Blood Elf,illidan
36,36,26485.0,Windwalker,405.0,Monk,401.0,Horde,Female,Complexity Limit,180206410.0,1599141903000.0,120.0,Lipmonk,Blood Elf,illidan
37,37,14265.0,Assassination,355.0,Rogue,353.0,Horde,Female,Complexity Limit,180351498.0,1596072797000.0,120.0,Hotpaste,Blood Elf,illidan
38,38,22950.0,Balance,458.0,Druid,457.0,Horde,Female,Complexity Limit,180498773.0,1597969396000.0,120.0,Ruingato,Troll,illidan
39,39,15560.0,Holy,419.0,Paladin,410.0,Horde,Female,Complexity Limit,180721098.0,1594152465000.0,120.0,Jacobxd,Blood Elf,illidan
40,40,15535.0,Outlaw,446.0,Rogue,439.0,Horde,Female,Complexity Limit,181000030.0,1598252865000.0,120.0,Ohnoes,Blood Elf,illidan
41,41,9175.0,Frost,377.0,Mage,377.0,Horde,Female,Complexity Limit,181285696.0,1581400487000.0,120.0,Supremevv,Troll,illidan
42,42,22295.0,Vengeance,484.0,Demon Hunter,481.0,Horde,Female,Complexity Limit,181552716.0,1599018061000.0,120.0,Avade,Blood Elf,illidan
43,43,13220.0,Restoration,443.0,Druid,443.0,Horde,Female,Complexity Limit,181851120.0,1583883797000.0,120.0,Daredruíd,Troll,illidan
44,44,15560.0,Guardian,382.0,Druid,381.0,Horde,Female,Complexity Limit,182011410.0,1593683761000.0,120.0,Jacobsb,Troll,illidan
45,45,15180.0,Havoc,478.0,Demon Hunter,471.0,Horde,Female,Complexity Limit,182065153.0,1597971199000.0,120.0,Xyebeam,Blood Elf,illidan
46,46,24000.0,Unholy,428.0,Death Knight,413.0,Horde,Female,Limit,190600072.0,1599078731000.0,120.0,Devour,Blood Elf,illidan
47,47,20335.0,Restoration,435.0,Shaman,434.0,Horde,Female,Complexity Limit,182691137.0,1579656424000.0,120.0,Maeveytwo,Orc,illidan
48,48,3045.0,Marksmanship,445.0,Hunter,441.0,Horde,Male,Limit,183062261.0,1571777547000.0,120.0,Hannoziller,Zandalari Troll,illidan
0,0,22810.0,Fire,476.0,Mage,473.0,Horde,Female,Defenestrate,196783980.0,1598058885000.0,120.0,Moserah,Nightborne,tichondrius
1,1,18735.0,Unholy,471.0,Death Knight,469.0,Horde,Female,Defenestrate,196993423.0,1589909347000.0,120.0,Faeroicel,Blood Elf,tichondrius
2,2,14085.0,Discipline,465.0,Priest,465.0,Horde,Female,Defenestrate,197098296.0,1589699200000.0,120.0,Zarriana,Blood Elf,tichondrius
3,3,12820.0,Destruction,447.0,Warlock,446.0,Horde,Female,Defenestrate,197099935.0,1589207823000.0,120.0,Zevey,Vulpera,tichondrius
4,4,20095.0,Beast Mastery,482.0,Hunter,480.0,Horde,Female,Tab Target,214319524.0,1599109487000.0,120.0,Puddqt,Pandaren,tichondrius
5,5,19680.0,Discipline,474.0,Priest,471.0,Horde,Female,Defenestrate,197176449.0,1593075679000.0,120.0,Newshpriest,Pandaren,tichondrius
6,6,20095.0,Fire,470.0,Mage,467.0,Horde,Male,Defenestrate,197177392.0,1598409442000.0,120.0,Yesdude,Troll,tichondrius
7,7,17520.0,Marksmanship,393.0,Hunter,393.0,Horde,Female,Defenestrate,197191373.0,1588345805000.0,120.0,Sherylcrowz,Blood Elf,tichondrius
8,8,12940.0,Destruction,388.0,Warlock,388.0,Horde,Female,Defenestrate,197208329.0,1587291503000.0,120.0,Ellè,Undead,tichondrius
9,9,15110.0,Affliction,483.0,Warlock,483.0,Horde,Male,Defenestrate,197321128.0,1598975022000.0,120.0,Vaivara,Troll,tichondrius
10,10,18910.0,Shadow,424.0,Priest,424.0,Horde,Female,Defenestrate,197330210.0,1587511980000.0,120.0,Darkbluee,Goblin,tichondrius
11,11,13950.0,Mistweaver,464.0,Monk,462.0,Horde,Female,Defenestrate,197380387.0,1597857559000.0,120.0,Lurîs,Blood Elf,tichondrius
12,12,27890.0,Elemental,477.0,Shaman,476.0,Horde,Male,Defenestrate,197485783.0,1598955994000.0,120.0,Eneme,Orc,tichondrius
13,13,20065.0,Beast Mastery,454.0,Hunter,451.0,Horde,Male,Defenestrate,197544534.0,1599061211000.0,120.0,Walajanilu,Orc,tichondrius
14,14,17005.0,Beast Mastery,389.0,Hunter,389.0,Alliance,Male,Souls of Eternity,229749961.0,1599079114000.0,120.0,Fudd,Human,tichondrius
15,15,20095.0,Havoc,479.0,Demon Hunter,474.0,Horde,Male,Defenestrate,197637465.0,1598580003000.0,120.0,Napwrath,Blood Elf,tichondrius
16,16,17125.0,Protection,474.0,Paladin,473.0,Horde,Male,Defenestrate,197981275.0,1594059279000.0,120.0,Cmdrshepard,Tauren,tichondrius
17,17,20095.0,Enhancement,476.0,Shaman,471.0,Horde,Male,Defenestrate,198050617.0,1598835871000.0,120.0,Bigbaduwudad,Tauren,tichondrius
18,18,11790.0,Enhancement,476.0,Shaman,472.0,Horde,Male,Defenestrate,196781969.0,1597963771000.0,120.0,Sourpower,Vulpera,tichondrius
19,19,18565.0,Beast Mastery,478.0,Hunter,473.0,Horde,Female,Defenestrate,196618614.0,1598379262000.0,120.0,Chronoreaper,Blood Elf,tichondrius
20,20,21595.0,Fire,480.0,Mage,477.0,Horde,Female,Unrivaled,58689155.0,1598591841000.0,120.0,Cainwyn,Blood Elf,stormreaver
21,21,17340.0,Protection,348.0,Paladin,348.0,Horde,Female,Unrivaled,69631836.0,1585372171000.0,120.0,Melysong,Blood Elf,stormreaver
22,22,28875.0,Elemental,485.0,Shaman,482.0,Horde,Female,Unrivaled,72707661.0,1599109105000.0,120.0,Tíde,Orc,stormreaver
23,23,28800.0,Unholy,443.0,Death Knight,442.0,Horde,Female,Unrivaled,74903665.0,1597257472000.0,120.0,Cätastrophic,Blood Elf,stormreaver
24,24,19600.0,Unholy,407.0,Death Knight,407.0,Horde,Male,Unrivaled,83046685.0,1595048181000.0,120.0,Frøze,Goblin,stormreaver
25,25,22825.0,Restoration,435.0,Druid,435.0,Horde,Female,Unrivaled,85268478.0,1597869099000.0,120.0,Dartre,Troll,stormreaver
26,26,26595.0,Outlaw,403.0,Rogue,401.0,Horde,Female,Unrivaled,89595385.0,1597894022000.0,120.0,Deanar,Blood Elf,stormreaver
27,27,21605.0,Balance,483.0,Druid,479.0,Horde,Male,Unrivaled,95418065.0,1599013812000.0,120.0,Shakkeshift,Troll,stormreaver
28,28,21575.0,Retribution,460.0,Paladin,457.0,Horde,Male,Unrivaled,97645259.0,1591497792000.0,120.0,Shakkenbake,Blood Elf,stormreaver
29,29,19630.0,Windwalker,430.0,Monk,53.0,Horde,Male,Unrivaled,97824669.0,1598908055000.0,120.0,Kidwithchi,Blood Elf,stormreaver
30,30,22825.0,Protection,352.0,Paladin,348.0,Horde,Female,Unrivaled,103488849.0,1594347368000.0,120.0,Dartos,Blood Elf,stormreaver
31,31,6255.0,Unholy,412.0,Death Knight,412.0,Horde,Male,Unrivaled,105579496.0,1578892211000.0,120.0,Kylx,Undead,stormreaver
32,32,19230.0,Destruction,483.0,Warlock,478.0,Horde,Female,Unrivaled,105875178.0,1598414330000.0,120.0,Pinkybanger,Blood Elf,stormreaver
33,33,22825.0,Arms,420.0,Warrior,419.0,Horde,Female,Unrivaled,109663847.0,1594347301000.0,120.0,Twerkisha,Zandalari Troll,stormreaver
34,34,19620.0,Beast Mastery,484.0,Hunter,480.0,Horde,Female,Unrivaled,123939236.0,1599100073000.0,120.0,Knoox,Blood Elf,stormreaver
35,35,5500.0,Elemental,389.0,Shaman,389.0,Horde,Female,Unrivaled,134397606.0,1564201601000.0,120.0,Yibitotemz,Troll,stormreaver
36,36,13320.0,Fire,465.0,Mage,464.0,Horde,Male,Unrivaled,135633646.0,1598973095000.0,120.0,Chaosemporer,Troll,stormreaver
37,37,19115.0,Brewmaster,438.0,Monk,434.0,Horde,Female,Unrivaled,136340006.0,1588710328000.0,120.0,Valynx,Blood Elf,stormreaver
38,38,3210.0,Protection,347.0,Paladin,347.0,Horde,Female,Unrivaled,136504335.0,1564163438000.0,120.0,Yibii,Blood Elf,stormreaver
39,39,14500.0,Blood,472.0,Death Knight,469.0,Horde,Male,Das Loot,137563887.0,1595349711000.0,120.0,Veralas,Blood Elf,stormreaver
40,40,5905.0,Mistweaver,446.0,Monk,441.0,Horde,Female,Unrivaled,138254144.0,1571369488000.0,120.0,Yibi,Blood Elf,stormreaver
41,41,4045.0,Shadow,383.0,Priest,382.0,Horde,Female,Unrivaled,141915429.0,1568266849000.0,120.0,Adrian,Blood Elf,stormreaver
42,42,19525.0,Fire,432.0,Mage,430.0,Horde,Male,Unrivaled,142865323.0,1588193315000.0,120.0,Partytime,Troll,stormreaver
43,43,9370.0,Balance,408.0,Druid,408.0,Horde,Male,Unrivaled,143715283.0,1567550453000.0,120.0,Notyibi,Troll,stormreaver
44,44,7360.0,Blood,363.0,Death Knight,363.0,Horde,Male,Unrivaled,144477101.0,1596259806000.0,120.0,Georgewkush,Undead,stormreaver
45,45,26230.0,Holy,485.0,Paladin,481.0,Horde,Male,Rain,144624617.0,1598984859000.0,120.0,Novath,Zandalari Troll,stormreaver
46,46,19620.0,Guardian,477.0,Druid,473.0,Horde,Female,Unrivaled,148206978.0,1599099817000.0,120.0,Sknoox,Troll,stormreaver
47,47,22825.0,Beast Mastery,484.0,Hunter,480.0,Horde,Female,Unrivaled,149333522.0,1599091702000.0,120.0,Dartoes,Goblin,stormreaver
48,48,14640.0,Retribution,453.0,Paladin,453.0,Horde,Male,Unrivaled,149793610.0,1597868330000.0,120.0,Wellsdaddy,Tauren,stormreaver
49,49,24640.0,Affliction,399.0,Warlock,398.0,Horde,Male,Unrivaled,149898952.0,1592568805000.0,120.0,Loster,Orc,stormreaver
0,0,22175.0,Survival,480.0,Hunter,477.0,Alliance,Female,Lionz,188393905.0,1599096514000.0,120.0,Hallarya,Human,gallywix
1,1,11315.0,Beast Mastery,447.0,Hunter,447.0,Alliance,Male,Lionz,188820465.0,1592003276000.0,120.0,Downtata,Void Elf,gallywix
2,2,22180.0,Havoc,401.0,Demon Hunter,401.0,Alliance,Female,Lionz,189105032.0,1594757138000.0,120.0,Nyila,Night Elf,gallywix
3,3,9570.0,Protection,431.0,Paladin,431.0,Alliance,Male,Lionz,189433978.0,1595103462000.0,120.0,Jonës,Dark Iron Dwarf,gallywix
4,4,4390.0,Beast Mastery,436.0,Hunter,435.0,Alliance,Female,Lionz,189445735.0,1582919774000.0,120.0,Iiza,Night Elf,gallywix
5,5,8120.0,Balance,458.0,Druid,458.0,Alliance,Male,Lionz,189590925.0,1595815722000.0,120.0,Stormfúria,Night Elf,gallywix
6,6,6300.0,Destruction,444.0,Warlock,443.0,Alliance,Male,Lionz,189872994.0,1595808427000.0,120.0,Regnar,Human,gallywix
7,7,16700.0,Balance,429.0,Druid,426.0,Alliance,Female,Lionz,189878990.0,1598980406000.0,120.0,Allemond,Night Elf,gallywix
8,8,13560.0,Destruction,466.0,Warlock,466.0,Alliance,Female,Lionz,189901505.0,1599011886000.0,120.0,Onurali,Human,gallywix
9,9,13560.0,Frost,463.0,Mage,462.0,Alliance,Female,Lionz,189996496.0,1599013483000.0,120.0,Khiraj,Human,gallywix
10,10,13560.0,Shadow,475.0,Priest,472.0,Alliance,Female,Lionz,190454337.0,1599010393000.0,120.0,Cure,Human,gallywix
11,11,22310.0,Blood,451.0,Death Knight,447.0,Alliance,Male,Lionz,190658960.0,1599032277000.0,120.0,Glubglubs,Human,gallywix
12,12,24300.0,Destruction,464.0,Warlock,464.0,Alliance,Female,Lionz,190777839.0,1598881761000.0,120.0,Elayn,Void Elf,gallywix
13,13,18840.0,Beast Mastery,474.0,Hunter,474.0,Alliance,Female,Lionz,190848673.0,1598311007000.0,120.0,Raszagal,Night Elf,gallywix
14,14,22180.0,Fire,415.0,Mage,412.0,Alliance,Male,Lionz,190923731.0,1588189567000.0,120.0,Cronwë,Void Elf,gallywix
15,15,22310.0,Assassination,449.0,Rogue,449.0,Alliance,Male,Lionz,190989209.0,1599032319000.0,120.0,Shaølyn,Pandaren,gallywix
16,16,8610.0,Feral,475.0,Druid,471.0,Alliance,Male,Lionz,191028772.0,1599093974000.0,120.0,Crísquen,Night Elf,gallywix
17,17,14270.0,Havoc,366.0,Demon Hunter,366.0,Alliance,Male,Lionz,191174399.0,1585685250000.0,120.0,Thündercats,Night Elf,gallywix
18,18,13510.0,Restoration,421.0,Druid,420.0,Alliance,Female,Lionz,191236264.0,1597954595000.0,120.0,Nyëra,Night Elf,gallywix
19,19,12925.0,Beast Mastery,436.0,Hunter,436.0,Alliance,Female,Lionz,191280980.0,1592003929000.0,120.0,Norina,Void Elf,gallywix
20,20,22660.0,Protection,383.0,Warrior,371.0,Alliance,Female,Lionz,191296272.0,1594272366000.0,120.0,Comence,Void Elf,gallywix
21,21,11325.0,Affliction,474.0,Warlock,470.0,Alliance,Male,Lionz,191357309.0,1593309370000.0,120.0,Grindelwalcl,Void Elf,gallywix
22,22,23130.0,Windwalker,434.0,Monk,426.0,Alliance,Female,Lionz,191397218.0,1588572958000.0,120.0,Söphiel,Void Elf,gallywix
23,23,3315.0,Demonology,417.0,Warlock,412.0,Alliance,Female,Lionz,191427128.0,1565703673000.0,120.0,Naruÿn,Void Elf,gallywix
24,24,31450.0,Destruction,452.0,Warlock,452.0,Alliance,Female,Lionz,191536028.0,1599114724000.0,120.0,Marluna,Void Elf,gallywix
25,25,18155.0,Discipline,467.0,Priest,463.0,Alliance,Male,Lionz,191630037.0,1595539271000.0,120.0,Excaldúrs,Void Elf,gallywix
26,26,18165.0,Destruction,478.0,Warlock,475.0,Alliance,Male,Lionz,191645343.0,1599089684000.0,120.0,Excaldurs,Void Elf,gallywix
27,27,20795.0,Windwalker,444.0,Monk,441.0,Alliance,Female,Lionz,191794939.0,1597269313000.0,120.0,Kaisav,Void Elf,gallywix
28,28,14210.0,Brewmaster,426.0,Monk,426.0,Alliance,Male,Lionz,191881477.0,1597709777000.0,120.0,Leozinvoid,Void Elf,gallywix
29,29,13530.0,Mistweaver,260.0,Monk,260.0,Alliance,Female,Lionz,191922762.0,1598558928000.0,120.0,Lhiya,Human,gallywix
30,30,22310.0,Balance,447.0,Druid,443.0,Alliance,Female,Lionz,191966023.0,1599032539000.0,120.0,Galathill,Night Elf,gallywix
31,31,15155.0,Shadow,410.0,Priest,409.0,Alliance,Male,Lionz,192386679.0,1598981548000.0,120.0,Mathralor,Void Elf,gallywix
32,32,9355.0,Marksmanship,449.0,Hunter,449.0,Alliance,Female,Lionz,192624685.0,1599050777000.0,120.0,Aliesia,Night Elf,gallywix
33,33,31450.0,Windwalker,452.0,Monk,451.0,Alliance,Female,Lionz,192815900.0,1599115437000.0,120.0,Fraelyn,Void Elf,gallywix
34,34,31450.0,Retribution,452.0,Paladin,452.0,Alliance,Male,Lionz,192968755.0,1599115107000.0,120.0,Garius,Lightforged Draenei,gallywix
35,35,10420.0,Outlaw,476.0,Rogue,473.0,Alliance,Male,Lionz,193186666.0,1598761633000.0,120.0,Brutalism,Human,gallywix
36,36,16700.0,Fire,471.0,Mage,471.0,Alliance,Male,Lionz,193286001.0,1598980118000.0,120.0,Llohrien,Void Elf,gallywix
37,37,13175.0,Blood,433.0,Death Knight,433.0,Alliance,Female,Lionz,193408890.0,1599059488000.0,120.0,Ilusion,Human,gallywix
38,38,16700.0,Marksmanship,447.0,Hunter,445.0,Alliance,Male,Lionz,193528049.0,1598595684000.0,120.0,Thaerar,Void Elf,gallywix
39,39,19890.0,Demonology,471.0,Warlock,465.0,Alliance,Male,Lionz,193567305.0,1599038293000.0,120.0,Powpipowpoin,Human,gallywix
40,40,17115.0,Retribution,455.0,Paladin,448.0,Alliance,Male,Filhos de Uther,193644947.0,1598913212000.0,120.0,Rorvahan,Lightforged Draenei,gallywix
41,41,16700.0,Shadow,454.0,Priest,445.0,Alliance,Male,Lionz,194064850.0,1598938429000.0,120.0,Lümme,Void Elf,gallywix
42,42,16875.0,Demonology,430.0,Warlock,430.0,Alliance,Male,Lionz,194247353.0,1595467284000.0,120.0,Childermas,Human,gallywix
43,43,16700.0,Brewmaster,480.0,Monk,477.0,Alliance,Female,Lionz,194307215.0,1598979954000.0,120.0,Allemonge,Void Elf,gallywix
44,44,2160.0,Beast Mastery,433.0,Hunter,433.0,Alliance,Female,Lionz,194497262.0,1570037362000.0,120.0,Rippexd,Void Elf,gallywix
45,45,24300.0,Arms,462.0,Warrior,462.0,Alliance,Female,Lionz,194625350.0,1598882433000.0,120.0,Hikarï,Lightforged Draenei,gallywix
46,46,18165.0,Fire,448.0,Mage,447.0,Alliance,Male,Lionz,194758056.0,1598311485000.0,120.0,Excaldûrs,Void Elf,gallywix
47,47,9570.0,Guardian,410.0,Druid,410.0,Alliance,Female,Lionz,194940636.0,1594926415000.0,120.0,Druidism,Worgen,gallywix
48,48,15155.0,Fire,459.0,Mage,458.0,Alliance,Female,Lionz,194975308.0,1598981473000.0,120.0,Noraelys,Void Elf,gallywix
49,49,21800.0,Affliction,478.0,Warlock,477.0,Alliance,Female,Lionz,194980438.0,1598920085000.0,120.0,Sharavia,Void Elf,gallywix
0,0,6405.0,Beast Mastery,372.0,Hunter,372.0,Alliance,Male,Dsylxeic,111175685.0,1566779441000.0,120.0,Bazingaa,Worgen,drenden
1,1,26320.0,Blood,432.0,Death Knight,430.0,Alliance,Female,Dsylxeic,145441587.0,1598918642000.0,120.0,Darkkara,Dwarf,drenden
2,2,14090.0,Restoration,381.0,Druid,377.0,Alliance,Female,Dsylxeic,146129065.0,1598748304000.0,120.0,Druidranger,Night Elf,drenden
3,3,13790.0,Enhancement,372.0,Shaman,368.0,Alliance,Female,Dsylxeic,145313987.0,1598897467000.0,120.0,Milker,Dark Iron Dwarf,drenden
4,4,18670.0,Holy,395.0,Priest,393.0,Alliance,Female,Dsylxeic,111291404.0,1598324041000.0,120.0,Kinzii,Human,drenden
5,5,26320.0,Windwalker,433.0,Monk,430.0,Alliance,Female,Dsylxeic,146122381.0,1599106305000.0,120.0,Karasima,Pandaren,drenden
6,6,26025.0,Discipline,479.0,Priest,475.0,Alliance,Female,Dsylxeic,146098738.0,1599104400000.0,120.0,Sighless,Human,drenden
7,7,18670.0,Frost,409.0,Mage,407.0,Alliance,Female,Dsylxeic,111600242.0,1598323724000.0,120.0,Catalysa,Draenei,drenden
8,8,13150.0,Arms,338.0,Warrior,336.0,Alliance,Female,Dsylxeic,111608687.0,1593325409000.0,120.0,Tyrone,Dark Iron Dwarf,drenden
9,9,13850.0,Retribution,302.0,Paladin,302.0,Alliance,Male,Dsylxeic,111623058.0,1594562926000.0,120.0,Thormaine,Dwarf,drenden
10,10,22470.0,Retribution,388.0,Paladin,387.0,Alliance,Female,Dsylxeic,111625413.0,1581221022000.0,120.0,Selmak,Human,drenden
11,11,16810.0,Elemental,439.0,Shaman,437.0,Horde,Female,Currently Online,190155793.0,1598566664000.0,120.0,Shawnyve,Troll,illidan
12,12,11680.0,Elemental,438.0,Shaman,438.0,Horde,Male,Currently Online,190162310.0,1598591217000.0,120.0,Stormweaver,Zandalari Troll,illidan
13,13,8475.0,Beast Mastery,455.0,Hunter,455.0,Horde,Male,Currently Online,190199305.0,1599057121000.0,120.0,Jetaivue,Orc,illidan
14,14,17420.0,Arms,442.0,Warrior,434.0,Horde,Male,Currently Online,190203000.0,1599097095000.0,120.0,Berzerko,Orc,illidan
15,15,15265.0,Elemental,408.0,Shaman,406.0,Horde,Female,Currently Online,190235453.0,1598807013000.0,120.0,Sistagirl,Highmountain Tauren,illidan
16,16,12160.0,Holy,471.0,Paladin,471.0,Horde,Female,Currently Online,190277762.0,1598581560000.0,120.0,Ratchetor,Blood Elf,illidan
17,17,14420.0,Elemental,464.0,Shaman,460.0,Horde,Male,Currently Online,190341445.0,1598419611000.0,120.0,Akinn,Zandalari Troll,illidan
18,18,11585.0,Fury,468.0,Warrior,465.0,Horde,Male,Currently Online,190427153.0,1598900154000.0,120.0,Malmenca,Mag'har Orc,illidan
19,19,22865.0,Havoc,476.0,Demon Hunter,476.0,Horde,Female,Phased and Confused,190440476.0,1598932961000.0,120.0,Gojirå,Blood Elf,illidan
20,20,11040.0,Retribution,469.0,Paladin,466.0,Horde,Male,Currently Online,190464322.0,1598850061000.0,120.0,Zubaladin,Blood Elf,illidan
